time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/approx_kl,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,train/std,train/n_updates,train/value_loss,rollout/ep_len_mean,train/loss,train/learning_rate,train/entropy_loss
45,499712,10919,976,0.0001609074,-56.94578181000001,0.2,0.0005859375,-0.0010564281517872586,0.8296464681625366,0.9241132736206055,9750,12.648110604286193,778.77,5.4180216789245605,0.0001,-4.008656072616577
45,500224,10929,977,3.7437305e-05,-59.34620847,0.2,0.0,-3.462773747742176e-07,0.5841730833053589,0.9241408705711365,9760,2.844732303917408,771.47,0.7074634432792664,0.0001,-4.008685064315796
45,500736,10938,978,0.00014208374,-59.76540184999999,0.2,0.0,-0.0003461956628598273,0.8321873843669891,0.9241428971290588,9770,48.78142855167389,769.82,33.73448181152344,0.0001,-4.008765482902527
45,501248,10947,979,0.00017853628,-61.281377949999985,0.2,0.0,-0.0006589598255231976,0.8410677015781403,0.9242146611213684,9780,45.702488613128665,768.27,27.77228546142578,0.0001,-4.00884073972702
45,501760,10956,980,6.793416e-05,-61.281377949999985,0.2,0.0,-0.00034326727036386727,0.7488870024681091,0.9242218136787415,9790,52.774810218811034,768.27,19.936317443847656,0.0001,-4.009012138843536
45,502272,10965,981,3.982568e-05,-59.98193552,0.2,0.0,-0.00022699772380292417,0.7161693871021271,0.9241126179695129,9800,8.095734125375747,772.29,1.8272595405578613,0.0001,-4.008862328529358
45,502784,10975,982,0.003348676,-59.8242433,0.2,0.00234375,-0.005233428307110444,0.9327224418520927,0.9240357875823975,9810,1.3966123312711716,773.34,0.5095781683921814,0.0001,-4.008510231971741
45,503296,10984,983,0.00025710673,-59.8242433,0.2,0.0,-0.0008018575375899672,0.7643419355154037,0.9240643382072449,9820,53.0743239402771,773.34,10.543338775634766,0.0001,-4.008450424671173
45,503808,10993,984,6.3500134e-05,-59.0842682,0.2,0.0,-0.0004294836428016424,0.8445950895547867,0.924037754535675,9830,7.543913811445236,773.34,2.148437976837158,0.0001,-4.008532869815826
45,504320,11003,985,0.000748085,-59.0842682,0.2,0.0,-0.0011636159353656695,0.7746545672416687,0.9239956736564636,9840,2.2744809865951536,773.34,0.3603547513484955,0.0001,-4.008319973945618
45,504832,11012,986,0.0009168853,-58.52853433999999,0.2,0.0,-0.0016933651466388255,0.7542348951101303,0.9241254329681396,9850,2.1692742958664892,781.49,0.9931136965751648,0.0001,-4.008514714241028
45,505344,11021,987,9.888853e-05,-60.717725359999996,0.2,0.0,-0.0002493310370482504,0.9077539667487144,0.9241191744804382,9860,2.7884788811206818,779.61,1.1793676614761353,0.0001,-4.00871696472168
45,505856,11030,988,6.623112e-05,-60.717725359999996,0.2,0.0,-0.00038130671018734576,0.5397003591060638,0.9241719245910645,9870,94.59990673065185,779.61,30.54153060913086,0.0001,-4.0087678074836735
45,506368,11040,989,0.0003386865,-59.89222018999999,0.2,0.0,-0.0005257769953459501,0.5617247819900513,0.9240773320198059,9880,3.2586639761924743,779.61,0.7264572381973267,0.0001,-4.008799529075622
45,506880,11049,990,6.008777e-05,-60.565621199999995,0.2,0.0,-2.59244698099792e-05,0.6134064197540283,0.9240352511405945,9890,17.087316167354583,771.71,6.238054275512695,0.0001,-4.0084128141403195
45,507392,11058,991,0.00022238074,-60.565621199999995,0.2,0.000390625,-0.0012541682866867633,0.8283977806568146,0.924065113067627,9900,42.634314346313474,771.71,21.447582244873047,0.0001,-4.008430242538452
45,507904,11067,992,0.0012600278,-61.425111779999995,0.2,0.0005859375,-0.0023063676082529126,0.8625800162553787,0.9235925674438477,9910,7.8589012145996096,769.56,2.6104347705841064,0.0001,-4.007978951930999
45,508416,11076,993,0.00059125747,-61.425111779999995,0.2,0.0,-0.001742003799881786,0.659507691860199,0.9234271049499512,9920,66.74483399391174,769.56,20.75930404663086,0.0001,-4.006605732440948
45,508928,11086,994,5.886203e-05,-60.66587603999999,0.2,0.0,-0.00015678812051191925,-0.041874051094055176,0.9233347773551941,9930,7.257486176490784,769.56,2.371593713760376,0.0001,-4.006339693069458
45,509440,11095,995,0.0001583962,-61.13656597999999,0.2,0.0,-0.0007027251063846052,0.5694823265075684,0.9233832359313965,9940,7.56562762260437,770.49,2.699009418487549,0.0001,-4.0061373829841616
