time/time_elapsed,time/fps,time/total_timesteps,time/iterations,train/clip_fraction,train/clip_range,train/learning_rate,train/value_loss,train/n_updates,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/std,train/loss,train/approx_kl
3208,61,197632,386,0.3490234375,0.2,0.0002,59.18798909187317,3850,278.63907547,-3.680558663606644,991.44,0.017988541978411376,0.7001520991325378,0.8381773233413696,6.305389881134033,0.03945574
3216,61,198144,387,0.4498046875,0.2,0.0002,68.08177688121796,3860,283.41100528999993,-3.6800925850868227,991.44,0.007547787320800125,0.6889359951019287,0.838153064250946,7.15362024307251,0.5004408
3224,61,198656,388,0.5388671875,0.2,0.0002,38.95972466468811,3870,283.41100528999993,-3.6800440430641173,991.44,0.051762471557594836,0.7999285012483597,0.8381012678146362,4.427496910095215,0.08380569
3232,61,199168,389,0.2916015625,0.2,0.0002,19.300504517555236,3880,284.5543943,-3.6797646462917326,991.44,0.014879158209078014,0.9476262889802456,0.838103175163269,3.915808916091919,0.096841514
3240,61,199680,390,0.4076171875,0.2,0.0002,65.76006646156311,3890,284.5543943,-3.6799228131771087,991.44,0.03341137347742915,0.7815235704183578,0.83811354637146,9.99772834777832,0.067809954
3248,61,200192,391,0.4107421875,0.2,0.0002,23.813904571533204,3900,290.6587899,-3.6804488956928254,991.44,0.024731874861754478,0.9121845960617065,0.8384687900543213,4.404304504394531,0.038635418
3256,61,200704,392,0.54921875,0.2,0.0002,45.343017148971555,3910,290.6587899,-3.6815950870513916,991.44,0.06690454303752631,0.7959573417901993,0.8385227918624878,4.874629974365234,0.12882426
3265,61,201216,393,0.427734375,0.2,0.0002,22.049697053432464,3920,294.74705936000004,-3.6815679132938386,991.44,0.02060686454642564,0.9278668612241745,0.8385142087936401,3.7642459869384766,0.15746443
3272,61,201728,394,0.303515625,0.2,0.0002,21.99054296016693,3930,294.74705936000004,-3.681684446334839,991.44,0.00514819617383182,0.761457234621048,0.8386344909667969,4.990001678466797,0.07880305
3280,61,202240,395,0.2916015625,0.2,0.0002,12.093591356277466,3940,296.38271169,-3.6814708590507506,991.44,0.013480390468612314,0.970545519143343,0.8383172750473022,3.27307391166687,0.016402524
3289,61,202752,396,0.2099609375,0.2,0.0002,3.5175463393330575,3950,296.38271169,-3.680525988340378,991.44,0.003394629748072475,0.9929817095398903,0.8383808135986328,0.8637688159942627,0.028323825
3297,61,203264,397,0.441015625,0.2,0.0002,44.15200271606445,3960,302.11625904,-3.6819287300109864,991.44,0.01588935588952154,0.8081857115030289,0.83881014585495,12.6217622756958,0.047378477
3305,61,203776,398,0.3142578125,0.2,0.0002,30.38006649017334,3970,302.11625904,-3.683686351776123,991.44,0.005561062088236213,0.8371900618076324,0.8393608331680298,6.9188103675842285,0.050669525
3313,61,204288,399,0.3611328125,0.2,0.0002,25.432245826721193,3980,310.22862661,-3.684936511516571,991.44,0.02698192000389099,-0.9396568536758423,0.8393194079399109,4.178233623504639,0.06769025
3321,61,204800,400,0.58046875,0.2,0.0002,27.550347018241883,3990,310.22862661,-3.6840749084949493,991.44,0.05015992664266378,0.8719273954629898,0.8391215801239014,4.268166542053223,0.08339067
3329,61,205312,401,0.38828125,0.2,0.0002,14.567659258842468,4000,309.32182119,-3.683622109889984,991.44,0.024239843850955366,0.9545481353998184,0.8389077186584473,1.3672620058059692,0.03741482
3338,61,205824,402,0.36640625,0.2,0.0002,6.267218029499054,4010,309.32182119,-3.6834038496017456,991.44,0.019490377244073896,0.9830624330788851,0.8388910293579102,0.7486432194709778,0.039963424
3347,61,206336,403,0.6453125,0.2,0.0002,28.319272375106813,4020,312.00703590000006,-3.683601462841034,991.44,0.06256079543381929,-1.0536983013153076,0.8393144607543945,4.668576717376709,0.16140464
3354,61,206848,404,0.4357421875,0.2,0.0002,12.806638741493225,4030,312.00703590000006,-3.6844408214092255,991.44,0.023974182596430183,0.9324405565857887,0.8384308815002441,2.080726146697998,0.046027627
3363,61,207360,405,0.47265625,0.2,0.0002,22.361905217170715,4040,319.87749772000006,-3.680811321735382,991.44,0.028701941412873567,-0.11247289180755615,0.837736964225769,6.472598552703857,0.03269924
3371,61,207872,406,0.2966796875,0.2,0.0002,47.68728260993957,4050,319.87749772000006,-3.6806506752967834,991.44,0.01818856634199619,0.31369686126708984,0.8376913070678711,13.778541564941406,0.06353009
3379,61,208384,407,0.414453125,0.2,0.0002,16.287341964244842,4060,325.17623887,-3.6804388046264647,991.44,0.006421419908292592,0.9096867963671684,0.8375385999679565,2.4415712356567383,0.104322776
3387,61,208896,408,0.446875,0.2,0.0002,5.437252908945084,4070,325.17623887,-3.6800921857357025,991.44,0.018020584294572473,0.8137865662574768,0.8376268148422241,1.392586350440979,0.08748955
3395,61,209408,409,0.5189453125,0.2,0.0002,6.598835158348083,4080,332.99800518999996,-3.682760936021805,991.44,0.036931380396708846,0.007263064384460449,0.8386029005050659,2.069674253463745,0.31116688
3404,61,209920,410,0.510546875,0.2,0.0002,9.60549920797348,4090,332.99800518999996,-3.6849834501743315,991.44,0.019497789372690023,0.7959201484918594,0.8387881517410278,1.9397587776184082,0.10941784
3412,61,210432,411,0.503515625,0.2,0.0002,15.669188690185546,4100,337.67892276,-3.68619082570076,991.44,0.0520819544326514,0.9192857965826988,0.8393954634666443,1.7909774780273438,0.051463705
3420,61,210944,412,0.40390625,0.2,0.0002,22.644426786899565,4110,337.67892276,-3.6881495833396913,991.44,-0.004360631899908185,0.8700699806213379,0.8399338722229004,3.054083824157715,0.084968805
3428,61,211456,413,0.4189453125,0.2,0.0002,37.330571794509886,4120,339.11368508,-3.689882183074951,991.44,0.022475472139194607,0.8809537217020988,0.840324878692627,5.878756046295166,0.06426521
3436,61,211968,414,0.2591796875,0.2,0.0002,7.246225786209107,4130,339.11368508,-3.692484712600708,991.44,0.009046254982240497,0.9716805405914783,0.8418022990226746,1.045068383216858,0.025374107
3445,61,212480,415,0.3501953125,0.2,0.0002,16.796004033088686,4140,342.50669905999996,-3.6968355655670164,991.44,0.0019234638195484877,0.8037241846323013,0.8415030837059021,4.503492832183838,0.042859204
3453,61,212992,416,0.37265625,0.2,0.0002,8.968931186199189,4150,342.50669905999996,-3.697430545091629,991.44,0.00669279214926064,0.8876148834824562,0.8430677652359009,2.476013660430908,0.05451015
3461,61,213504,417,0.34375,0.2,0.0002,9.960693883895875,4160,345.16877092000004,-3.70179540514946,991.44,0.0027364863781258464,0.8977201506495476,0.8425628542900085,1.2484514713287354,0.054483056
3469,61,214016,418,0.382421875,0.2,0.0002,5.8152120292186735,4170,345.16877092000004,-3.6993184447288514,991.44,0.011625141417607666,0.9638450779020786,0.842033863067627,1.1927800178527832,0.05300213
3478,61,214528,419,0.5505859375,0.2,0.0002,12.367146110534668,4180,345.39832398000004,-3.7003307819366453,991.44,0.015081081294920296,0.9264921471476555,0.8426927328109741,2.1807587146759033,0.14679974
3486,61,215040,420,0.2958984375,0.2,0.0002,15.86613451242447,4190,345.39832398000004,-3.7009398996829987,991.44,0.006370454537682235,0.8222300708293915,0.8427454829216003,4.235561847686768,0.0276228
3494,61,215552,421,0.2681640625,0.2,0.0002,35.12147912979126,4200,350.73601516,-3.7017569959163668,991.44,0.001172026921994984,-0.18398892879486084,0.8431663513183594,13.858646392822266,0.02362616
3502,61,216064,422,0.2861328125,0.2,0.0002,31.037943887710572,4210,350.73601516,-3.70307799577713,991.44,-0.0026484255213290453,0.5693388879299164,0.8431639075279236,9.972161293029785,0.040821224
3511,61,216576,423,0.4349609375,0.2,0.0002,27.61787704229355,4220,356.26357323999997,-3.7034490287303923,991.44,0.009035337483510375,0.8489880859851837,0.8439145088195801,4.860909938812256,0.07418525
3519,61,217088,424,0.3912109375,0.2,0.0002,17.318215775489808,4230,356.26357323999997,-3.705072146654129,991.44,0.017521172226406635,0.6108787059783936,0.8436300754547119,7.131518363952637,0.08011234
3527,61,217600,425,0.541015625,0.2,0.0002,25.510104250907897,4240,365.0299664,-3.703770399093628,991.44,0.04739910559728742,0.42830997705459595,0.843423068523407,4.268229007720947,0.12303595
3535,61,218112,426,0.5525390625,0.2,0.0002,4.821881031990051,4250,365.0299664,-3.7051326096057893,991.44,0.042778965970501306,0.8844210356473923,0.844251811504364,1.278488278388977,0.15453115
3544,61,218624,427,0.4087890625,0.2,0.0002,21.538887882232665,4260,369.82178673999994,-3.706889444589615,991.44,0.025789749319665135,0.8222205638885498,0.8439323306083679,4.346349716186523,0.05516958
3552,61,219136,428,0.43671875,0.2,0.0002,9.872416985034942,4270,369.82178673999994,-3.704598385095596,991.44,0.0255496590398252,0.7983742356300354,0.8433700799942017,2.400885581970215,0.050195493
3560,61,219648,429,0.3646484375,0.2,0.0002,11.090144777297974,4280,377.0791172499999,-3.7034892141819,991.44,0.008254326460883022,0.8635909110307693,0.8435323238372803,2.7954680919647217,0.06551537
3569,61,220160,430,0.4248046875,0.2,0.0002,4.097345834970474,4290,383.3643870899999,-3.704687213897705,991.44,0.013604179490357637,0.9324844628572464,0.8440105319023132,0.8813837766647339,0.03780564
3579,61,220672,431,0.5349609375,0.2,0.0002,6.755260318517685,4300,383.3643870899999,-3.7080115973949432,991.44,0.04097079732455313,0.9135915338993073,0.8447459936141968,2.060086727142334,0.11850704
3588,61,221184,432,0.307421875,0.2,0.0002,4.427555102109909,4310,390.5538929499999,-3.7041348099708555,991.44,-0.004129846696741879,0.8714778423309326,0.8420993685722351,1.2052217721939087,0.037106045
3595,61,221696,433,0.5953125,0.2,0.0002,11.233747255802154,4320,390.5538929499999,-3.695977246761322,991.44,0.08276291103102267,0.6711373925209045,0.8419100642204285,1.7648351192474365,0.04581131
3603,61,222208,434,0.426171875,0.2,0.0002,6.065298855304718,4330,394.48371113999997,-3.696559005975723,991.44,0.00959885788615793,0.9344840049743652,0.841507613658905,1.3180676698684692,0.060635924
3611,61,222720,435,0.4001953125,0.2,0.0002,34.79842345714569,4340,394.48371113999997,-3.695348709821701,991.44,0.028513295273296536,0.13556122779846191,0.8416584730148315,7.493709087371826,0.026512796
3618,61,223232,436,0.2638671875,0.2,0.0002,7.940186315774918,4350,400.2832825599999,-3.6960995495319366,991.44,0.007585356663912535,0.6432029008865356,0.8420034646987915,1.3228604793548584,0.08096434
3628,61,223744,437,0.5416015625,0.2,0.0002,33.80737986564636,4360,400.2832825599999,-3.695578384399414,991.44,0.07919363332912326,0.4981353282928467,0.8416668772697449,9.18348503112793,0.05015505
3636,61,224256,438,0.37578125,0.2,0.0002,17.596481096744537,4370,407.47282505000004,-3.694132524728775,991.44,0.027313248184509576,0.45783185958862305,0.8411814570426941,3.236677646636963,0.03789846
3644,61,224768,439,0.324609375,0.2,0.0002,13.155738312005997,4380,407.47282505000004,-3.6937803745269777,991.44,0.012867886177264153,0.7997947335243225,0.841974139213562,1.4947185516357422,0.022768922
3652,61,225280,440,0.4255859375,0.2,0.0002,9.769210582971573,4390,415.64273082,-3.6974343776702883,991.44,0.022594086453318597,0.5395907163619995,0.8422375917434692,1.9936994314193726,0.041571382
3660,61,225792,441,0.3138671875,0.2,0.0002,13.053851735591888,4400,415.64273082,-3.6965167224407196,991.44,0.008325915783643723,0.8710687607526779,0.841955304145813,3.021667718887329,0.01623904
3667,61,226304,442,0.261328125,0.2,0.0002,20.621305441856386,4410,421.62909257000007,-3.6966665923595428,991.44,0.009014924825169145,0.6190984547138214,0.8420647978782654,6.232397079467773,0.028776022
3675,61,226816,443,0.4361328125,0.2,0.0002,57.39350800514221,4420,421.62909257000007,-3.6975101232528687,991.44,0.030611076718196274,0.6177361011505127,0.8421701192855835,7.649389266967773,0.06120365
3683,61,227328,444,0.3021484375,0.2,0.0002,16.328660368919373,4430,428.62559539999995,-3.697425585985184,991.44,0.01012533511966467,0.8737498670816422,0.8421452045440674,3.402294874191284,0.029301494
3690,61,227840,445,0.3810546875,0.2,0.0002,10.921102046966553,4440,428.62559539999995,-3.7004555225372315,991.44,0.00055756198707968,0.886853002011776,0.8444425463676453,2.181572675704956,0.039710097
3697,61,228352,446,0.3841796875,0.2,0.0002,58.44361820220947,4450,433.26357756,-3.7052190005779266,991.44,0.02182488711550832,0.7659020572900772,0.8452955484390259,10.273646354675293,0.05375495
3703,61,228864,447,0.359765625,0.2,0.0002,41.806057047843936,4460,433.26357756,-3.70712651014328,991.44,0.018351927679032088,0.7158815264701843,0.8457753658294678,7.314123153686523,0.10972805
3712,61,229376,448,0.355859375,0.2,0.0002,17.41201263666153,4470,431.03062028,-3.7083704710006713,991.44,0.035913972603157165,0.8752303719520569,0.845816969871521,2.395012617111206,0.022343421
3719,61,229888,449,0.48359375,0.2,0.0002,29.528807187080382,4480,431.03062028,-3.708287835121155,991.44,0.042137505416758356,0.8289248794317245,0.846143901348114,4.249974727630615,0.07359752
3726,61,230400,450,0.313671875,0.2,0.0002,46.080718231201175,4490,436.89644028,-3.7101825714111327,991.44,0.005203938321210444,0.7215557396411896,0.8466169238090515,9.77835464477539,0.04691051
3733,61,230912,451,0.396484375,0.2,0.0002,27.241246914863588,4500,436.89644028,-3.71040461063385,991.44,0.012119317753240466,0.9328579232096672,0.8462066650390625,7.361451625823975,0.07914829
3742,61,231424,452,0.4001953125,0.2,0.0002,27.844749569892883,4510,441.58424037000003,-3.7078323781490328,991.44,0.0024800393963232636,0.8695472031831741,0.8453503847122192,4.121190071105957,0.058460705
3749,61,231936,453,0.29765625,0.2,0.0002,16.281018483638764,4520,444.83904801000006,-3.7040175795555115,989.31,0.005345428572036326,0.604761004447937,0.8444725871086121,2.3524036407470703,0.02695274
3757,61,232448,454,0.6404296875,0.2,0.0002,101.07106399536133,4530,444.83904801000006,-3.7018432676792146,989.31,0.029086267575621605,0.8378220349550247,0.844332218170166,12.538419723510742,0.40709782
3765,61,232960,455,0.491015625,0.2,0.0002,23.866819405555724,4540,451.07473825,-3.7029725432395937,989.31,0.029033446265384556,0.8724905699491501,0.8453716039657593,4.203353404998779,0.10460584
3773,61,233472,456,0.4611328125,0.2,0.0002,52.721637678146365,4550,451.07473825,-3.706755894422531,989.31,0.03400589872617275,0.4558213949203491,0.8461354970932007,12.024426460266113,0.06558227
3781,61,233984,457,0.416796875,0.2,0.0002,12.122851723432541,4560,451.78305107999995,-3.708044248819351,989.31,0.008283806731924415,0.9611974395811558,0.8458045721054077,1.5648788213729858,0.10471807
3789,61,234496,458,0.5794921875,0.2,0.0002,13.578022652864457,4570,447.7347403499999,-3.7071915209293365,984.78,0.06718376504722982,0.8664795011281967,0.8461377024650574,1.556064486503601,0.02672092
3797,61,235008,459,0.5955078125,0.2,0.0002,87.32858707904816,4580,447.7347403499999,-3.7084373414516447,984.78,0.08102217111736536,0.8559209704399109,0.846491813659668,8.762391090393066,0.5462216
3805,61,235520,460,0.3814453125,0.2,0.0002,19.84483120441437,4590,455.18515413999995,-3.7091499745845793,982.0,0.027538065216504037,0.4946746826171875,0.8463863134384155,2.8641197681427,0.058990166
3813,61,236032,461,0.4025390625,0.2,0.0002,19.816590797901153,4600,455.18515413999995,-3.7093794465065004,982.0,0.011129006545525044,0.7794746607542038,0.8472692966461182,3.0837419033050537,0.046368092
3821,61,236544,462,0.33046875,0.2,0.0002,13.408597087860107,4610,461.7094720599999,-3.712976795434952,982.0,0.006391257140785455,0.4418126940727234,0.8476642370223999,3.813856363296509,0.051531654
3829,61,237056,463,0.287109375,0.2,0.0002,49.4904230594635,4620,461.7094720599999,-3.7142013192176817,982.0,0.0029809011146426203,0.22521722316741943,0.8480418920516968,9.01366138458252,0.038412996
3836,61,237568,464,0.40078125,0.2,0.0002,28.866212594509125,4630,463.28833111999995,-3.712983471155167,982.0,0.042849943274632096,0.9279993698000908,0.846548318862915,3.88618540763855,0.04032082
3844,61,238080,465,0.4423828125,0.2,0.0002,31.701761054992676,4640,463.28833111999995,-3.7090489745140074,982.0,0.019578675855882466,0.9112455025315285,0.846125066280365,3.3855228424072266,0.063583314
3851,61,238592,466,0.423828125,0.2,0.0002,14.548152935504913,4650,468.77583869999995,-3.70982620716095,982.0,0.0018272680696099996,0.9688820783048868,0.8468855619430542,2.14900541305542,0.0485965
3857,61,239104,467,0.376953125,0.2,0.0002,25.875530314445495,4660,468.77583869999995,-3.712037706375122,982.0,2.4579791352152823e-05,0.9285055994987488,0.8468044996261597,5.677721977233887,0.047085345
3865,61,239616,468,0.26953125,0.2,0.0002,7.475759607553482,4670,470.42066846999995,-3.712890261411667,982.0,-0.009572089975699782,0.9700792338699102,0.8479263782501221,0.824931800365448,0.04368741
3871,62,240128,469,0.3681640625,0.2,0.0002,5.988822674751281,4680,470.42066846999995,-3.712294489145279,982.0,0.0034662641352042555,0.9855020064860582,0.8460418581962585,1.146188735961914,0.101001665
3879,62,240640,470,0.2556640625,0.2,0.0002,11.435517346858978,4690,469.33839195,-3.7085900723934175,982.0,-0.0011777563602663576,0.9243798181414604,0.8471691608428955,2.596400260925293,0.028765362
3886,62,241152,471,0.3283203125,0.2,0.0002,30.860942900180817,4700,469.33839195,-3.715875196456909,982.0,0.006015760102309286,0.6943753957748413,0.8494900465011597,4.581807613372803,0.067411095
3894,62,241664,472,0.359375,0.2,0.0002,15.579408329725265,4710,468.06455914,-3.722831803560257,982.0,-0.0021177218295633793,0.9500401429831982,0.8507012128829956,2.4939773082733154,0.032023817
3903,62,242176,473,0.3546875,0.2,0.0002,39.07280161380768,4720,468.06455914,-3.725197213888168,982.0,0.007620215206407011,0.8563075512647629,0.8508708477020264,10.34444808959961,0.05851736
