time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/n_updates,train/learning_rate,train/clip_range,train/loss,train/policy_gradient_loss,train/std,train/explained_variance
566,226.32200655000005,663552,1118.9,1171,324,3.995874582324177,0.014835451,0.23759765625,-1.948870936408639,3230,0.0003,0.2,0.7732776403427124,-0.0025545645650709046,0.40789225697517395,0.2500644326210022
566,226.48169121000004,665600,1117.26,1175,325,4.052092657610774,0.02553134,0.264501953125,-1.945578171312809,3240,0.0003,0.2,0.30105388164520264,-0.010802615713328124,0.4075852632522583,0.4076637029647827
566,226.58607400000005,667648,1116.24,1178,326,1.7884703670628368,0.020240963,0.242041015625,-1.9557799629867076,3250,0.0003,0.2,0.12917670607566833,-0.0059732509223977106,0.40900179743766785,0.49473822116851807
566,226.72243319,669696,1115.18,1182,327,3.9801785081624983,0.021485725,0.236328125,-1.9631536740809679,3260,0.0003,0.2,3.457723617553711,-0.010588362719863654,0.4103893041610718,0.3798443675041199
566,219.6779716,671744,1099.19,1185,328,4.071025247685611,0.015356017,0.228662109375,-1.959459440410137,3270,0.0003,0.2,0.31545761227607727,-0.005685820954386145,0.4093519449234009,0.2837219834327698
566,219.75660335,673792,1098.49,1188,329,18.165834191814064,0.013147141,0.170166015625,-1.9467095881700516,3280,0.0003,0.2,2.0295515060424805,-0.008199943281942979,0.409210741519928,0.9069597870111465
567,217.04264428000002,675840,1089.58,1191,330,2.3281173216179014,0.022491436,0.237060546875,-1.951737503707409,3290,0.0003,0.2,0.23641866445541382,-0.009377140473225154,0.4103057384490967,0.33524274826049805
567,217.04820436999998,677888,1089.8,1194,331,21.280443401262165,0.009489873,0.148583984375,-1.9586992833763361,3300,0.0003,0.2,6.673928260803223,-0.008242066067759879,0.41040974855422974,0.9283521845936775
567,218.85568209999997,679936,1091.71,1197,332,6.753946935012936,0.026499545,0.23408203125,-1.9526293877512217,3310,0.0003,0.2,0.7825011610984802,-0.006376443398767151,0.4094751477241516,-0.14132940769195557
567,218.95685497999995,681984,1091.02,1201,333,3.613451464753598,0.03125276,0.31611328125,-1.9516672596335412,3320,0.0003,0.2,0.9120131731033325,-0.0007059451774694026,0.4115073084831238,0.12304139137268066
567,208.98632777000003,684032,1063.56,1205,334,3.907515224069357,0.019037493,0.25634765625,-1.9769026704132557,3330,0.0003,0.2,2.498579502105713,-0.007434088093577884,0.41437262296676636,0.28576087951660156
567,203.23067403000002,686080,1048.07,1208,335,16.642551347613335,0.01155631,0.129736328125,-1.9914837706834079,3340,0.0003,0.2,4.886439800262451,-0.01275637780490797,0.41574352979660034,0.950210228562355
567,201.35524200000003,688128,1043.91,1211,336,17.68641550168395,0.014004457,0.106787109375,-2.0009485844522716,3350,0.0003,0.2,3.2739639282226562,-0.009831547425710596,0.41609084606170654,0.9352627173066139
568,198.81047939,690176,1036.29,1215,337,19.09731477815658,0.023436872,0.206640625,-1.9897713266313075,3360,0.0003,0.2,34.61079788208008,-0.006631939424551092,0.4135722219944,0.8971785753965378
568,202.58449251,692224,1047.64,1218,338,21.02302306331694,0.027403114,0.29013671875,-1.9638439428061247,3370,0.0003,0.2,6.9031453132629395,-0.009404012057348154,0.41127386689186096,0.9210581108927727
568,202.73803431999997,694272,1046.04,1221,339,4.110733724106103,0.024155263,0.291748046875,-1.9346934590488671,3380,0.0003,0.2,3.0195016860961914,-0.007678602245869115,0.40756741166114807,0.048438072204589844
568,205.05944076999995,696320,1049.58,1225,340,5.40556390080601,0.028267073,0.260498046875,-1.9348082963377238,3390,0.0003,0.2,2.5901238918304443,-0.0034041282342514023,0.40977743268013,-0.7315993309020996
568,205.18844392,698368,1048.46,1228,341,1.8800523816142232,0.02095493,0.251318359375,-1.935064672678709,3400,0.0003,0.2,1.391348958015442,-0.006118426416651346,0.40880802273750305,0.4358135461807251
568,201.62115324000007,700416,1035.98,1232,342,4.297610218357295,0.028249461,0.25546875,-1.9348958693444729,3410,0.0003,0.2,1.3006502389907837,-0.004829201119719073,0.41080307960510254,0.35358303785324097
568,203.95032428,702464,1039.44,1236,343,6.038276352919638,0.017047884,0.1857421875,-1.9467854492366314,3420,0.0003,0.2,0.6241673827171326,-0.006848576027550735,0.410854697227478,0.8141193985939026
568,201.75746972999997,704512,1031.91,1240,344,4.077466495707631,0.019971784,0.234423828125,-1.964296444877982,3430,0.0003,0.2,0.45683392882347107,-0.006445550994249061,0.4138409495353699,0.3337187170982361
567,206.40285169999999,706560,1040.19,1244,345,9.44607676146552,0.017548917,0.250146484375,-1.966419404372573,3440,0.0003,0.2,6.671873569488525,-0.011829311426845379,0.41236650943756104,0.9157671481370926
567,206.14192708,708608,1037.17,1247,346,4.308065122459084,0.021150343,0.254541015625,-1.975091414526105,3450,0.0003,0.2,8.785981178283691,-0.008501892021740787,0.41369524598121643,0.29233360290527344
567,203.46031594999997,710656,1027.45,1251,347,12.108060157764703,0.015849486,0.21435546875,-1.9791216377168894,3460,0.0003,0.2,0.6607679128646851,-0.007784903509309516,0.4130069613456726,0.9276410713791847
568,199.46188519999998,712704,1010.45,1254,348,26.002751652151346,0.014718184,0.219970703125,-1.9782786540687085,3470,0.0003,0.2,9.735072135925293,-0.008546576867229306,0.41285309195518494,0.9252613037824631
568,196.77833238,714752,1004.95,1257,349,36.69944077134132,0.010567731,0.1216796875,-1.9817764401435851,3480,0.0003,0.2,16.919635772705078,-0.009024722204776481,0.4132102429866791,0.9369975924491882
568,198.43356253000002,716800,1009.29,1261,350,28.93079186975956,0.00919052,0.1021484375,-1.983343880623579,3490,0.0003,0.2,28.485965728759766,-0.010466504542273469,0.4127887487411499,0.9401298090815544
568,197.08309452999998,718848,1006.38,1264,351,16.25808307658881,0.029825559,0.296728515625,-1.9898685965687037,3500,0.0003,0.2,0.9355747103691101,-0.001806516460783314,0.41460517048835754,0.9342239201068878
568,194.78739607,720896,999.61,1267,352,20.264918942935765,0.018416733,0.278955078125,-1.993375700712204,3510,0.0003,0.2,11.113358497619629,-0.003392498579341918,0.4140995442867279,0.9132994711399078
568,190.66027397999997,722944,990.22,1270,353,23.47653665356338,0.034208775,0.323388671875,-1.9950447462499141,3520,0.0003,0.2,5.107325077056885,-0.0035200973361497745,0.41413843631744385,0.9170911312103271
569,190.70917577999998,724992,989.8,1273,354,27.489379259571432,0.022509526,0.275927734375,-1.9964358627796173,3530,0.0003,0.2,0.9101020693778992,-0.008688617576262913,0.413790225982666,0.9228460341691971
569,187.92827059999996,727040,979.95,1276,355,3.8190642913803456,0.02369316,0.33720703125,-1.9865816365927458,3540,0.0003,0.2,0.713405430316925,-0.0004901483131106943,0.41137954592704773,-0.019413113594055176
569,187.99249210000002,729088,979.53,1280,356,17.90625135935843,0.022368833,0.23564453125,-1.9806790541857482,3550,0.0003,0.2,9.73210334777832,-0.004042152132024057,0.41241538524627686,0.9111793339252472
569,188.01895086000002,731136,979.69,1283,357,2.711576102906838,0.026425447,0.291357421875,-1.9806038152426482,3560,0.0003,0.2,0.3888934254646301,-0.007791676939814351,0.41118764877319336,0.27700096368789673
569,188.15397311,733184,978.58,1286,358,3.7319298966787757,0.02846707,0.331640625,-1.9850973024964333,3570,0.0003,0.2,0.13583295047283173,-0.01273890835000202,0.41269609332084656,0.3043792247772217
570,190.33724651999998,735232,982.81,1289,359,3.5562910080887375,0.02514049,0.261181640625,-2.018962189555168,3580,0.0003,0.2,0.43370962142944336,-0.010058087352081201,0.4171770215034485,0.38891905546188354
570,190.40618765999997,737280,982.86,1292,360,2.0857032673899085,0.025062997,0.2755859375,-2.0565440960228445,3590,0.0003,0.2,0.7654745578765869,-0.006910703924950213,0.41905397176742554,0.39335548877716064
570,190.45518270999997,739328,982.63,1295,361,4.153536947723478,0.023406614,0.2515625,-2.0765446826815603,3600,0.0003,0.2,2.380403757095337,-0.006751252623507753,0.42092087864875793,0.26584017276763916
570,188.12027372000003,741376,976.8,1299,362,4.2264278718270365,0.02527261,0.24052734375,-2.072611337900162,3610,0.0003,0.2,3.119854211807251,-0.009966090566013008,0.41903361678123474,0.2760465145111084
570,188.22987978,743424,975.65,1302,363,10.552420169115067,0.021042503,0.22080078125,-2.0673234574496746,3620,0.0003,0.2,0.47234803438186646,-0.007909864644170738,0.41863054037094116,0.9236753955483437
570,177.61791535,745472,949.72,1305,364,4.717395020928234,0.024091734,0.288330078125,-2.055503658950329,3630,0.0003,0.2,1.7980860471725464,-0.009638722051749937,0.4191505014896393,-0.5599509477615356
571,169.64393610999997,747520,929.28,1308,365,21.894731549918653,0.012953544,0.119921875,-2.0533527925610544,3640,0.0003,0.2,4.359086990356445,-0.010377721146505791,0.41881588101387024,0.9070416539907455
571,171.86696437000003,749568,931.55,1312,366,26.754927227646114,0.010024938,0.101123046875,-2.0482428051531314,3650,0.0003,0.2,2.7939252853393555,-0.009941662642813754,0.4180550277233124,0.9358963668346405
571,171.88305455999998,751616,931.57,1315,367,15.278071112558246,0.02180285,0.22529296875,-2.0392584301531316,3660,0.0003,0.2,0.7907984256744385,-0.008394330105511471,0.4160861074924469,0.9346148148179054
571,164.15697915,753664,913.8,1318,368,2.820939208287746,0.025908854,0.262451171875,-2.0228024162352085,3670,0.0003,0.2,0.5104560256004333,-0.010615140618756413,0.41383305191993713,0.1187707781791687
571,164.23071465,755712,913.59,1321,369,5.359744128026068,0.01453889,0.169873046875,-2.0168070629239083,3680,0.0003,0.2,0.8491347432136536,-0.007075189426541328,0.41527479887008667,0.9124390706419945
572,164.27312139999998,757760,913.31,1324,370,5.782721478305757,0.02008481,0.250341796875,-2.021189671009779,3690,0.0003,0.2,0.6489036083221436,-0.006586284475633875,0.4150516986846924,-0.13692903518676758
572,164.29913079999997,759808,913.6,1327,371,4.727175067830831,0.025206767,0.27734375,-2.0294574335217477,3700,0.0003,0.2,5.49366569519043,-0.006573934218613431,0.41635408997535706,0.20463955402374268
572,164.29631631,761856,913.78,1330,372,4.140199357550591,0.022607375,0.251025390625,-2.052258149534464,3710,0.0003,0.2,1.643048882484436,-0.012367813830496743,0.4198831617832184,0.281890869140625
572,168.29325443,763904,925.71,1333,373,2.217000805074349,0.023847375,0.31240234375,-2.050251827389002,3720,0.0003,0.2,0.23704996705055237,-0.010769188741687686,0.41679078340530396,0.34641724824905396
572,169.87534237,765952,928.21,1337,374,6.55394016103819,0.020993818,0.2126953125,-2.0345662333071233,3730,0.0003,0.2,2.977703094482422,-0.011615198288927786,0.41703319549560547,0.928731381893158
573,173.04790874,768000,936.67,1340,375,4.356902089249343,0.021625984,0.27646484375,-2.0633545838296414,3740,0.0003,0.2,0.341860294342041,-0.01078524665645091,0.42075619101524353,0.25777995586395264
573,174.39616630999998,770048,938.13,1343,376,3.8004086440429092,0.02141723,0.245166015625,-2.0826645731925963,3750,0.0003,0.2,1.1720200777053833,-0.01045852861716412,0.42189621925354004,0.34006911516189575
573,177.26224255999998,772096,944.94,1346,377,2.210462642693892,0.028519057,0.237158203125,-2.077791052311659,3760,0.0003,0.2,0.2978452146053314,-0.008183523354819044,0.41954806447029114,0.4026181697845459
573,177.33448029000002,774144,944.18,1349,378,4.088196513615548,0.022554949,0.249267578125,-2.058816742897034,3770,0.0003,0.2,1.7994182109832764,-0.004922753978462424,0.4184831976890564,0.2754039764404297
573,177.30158605,776192,944.86,1352,379,4.594015539065003,0.021918442,0.24111328125,-2.0652936473488808,3780,0.0003,0.2,2.103099822998047,-0.006568844316643663,0.41980230808258057,0.2448822259902954
573,178.55745206,778240,949.52,1356,380,2.6330460466444494,0.023034811,0.238818359375,-2.0785594366490843,3790,0.0003,0.2,0.14784279465675354,-0.010467524504929316,0.421245813369751,0.47124433517456055
574,184.78319756999997,780288,966.16,1359,381,8.00069111213088,0.013437433,0.19189453125,-2.0737454809248446,3800,0.0003,0.2,2.650269031524658,-0.007764803632744588,0.420490026473999,0.9201928377151489
574,186.8045248,782336,969.85,1362,382,4.24790407102555,0.019238932,0.239404296875,-2.06684909760952,3810,0.0003,0.2,1.6391061544418335,-0.009994407070917078,0.41963788866996765,0.2508266568183899
574,190.74980466000005,784384,980.45,1365,383,2.406869344972074,0.015027773,0.223681640625,-2.052603763341904,3820,0.0003,0.2,0.21358497440814972,-0.008510612114332617,0.4189305901527405,0.5016148388385773
574,188.94759735,786432,972.62,1368,384,4.174841602612287,0.018151376,0.297314453125,-2.035619428753853,3830,0.0003,0.2,1.6175748109817505,-0.00522674057574477,0.4161372184753418,0.24802488088607788
574,182.52281099999996,788480,957.32,1371,385,8.504084425419569,0.0117594255,0.143115234375,-2.034418437629938,3840,0.0003,0.2,10.300274848937988,-0.010611124048591592,0.4185657203197479,0.8713349401950836
574,180.87928831999997,790528,955.78,1375,386,18.283196227997543,0.008994233,0.07763671875,-2.0442509554326533,3850,0.0003,0.2,5.970706462860107,-0.008562138656270691,0.4190232753753662,0.9569590538740158
575,180.89301951999997,792576,956.12,1378,387,9.310082574747502,0.016239617,0.155712890625,-2.0425097435712813,3860,0.0003,0.2,7.229757308959961,-0.010229703108780085,0.4180128276348114,0.9538069404661655
575,180.81923369,794624,957.32,1381,388,4.625019346177578,0.026346743,0.28505859375,-2.037599927186966,3870,0.0003,0.2,1.9883582592010498,-0.013004221636219882,0.41789472103118896,0.2728883624076843
575,180.78556786000001,796672,957.66,1384,389,3.5631254611536862,0.021234453,0.2419921875,-2.040732591599226,3880,0.0003,0.2,1.6696128845214844,-0.00867983961943537,0.41925758123397827,0.3925904631614685
575,184.58111569000002,798720,967.82,1387,390,2.3396856076549737,0.022415299,0.257958984375,-2.0158711280673742,3890,0.0003,0.2,0.33459338545799255,-0.004183662650757469,0.41318097710609436,0.2963390350341797
575,186.90354066,800768,973.61,1391,391,4.820762539748102,0.022545561,0.226513671875,-1.9941635504364967,3900,0.0003,0.2,3.0028891563415527,-0.008033243218960706,0.41497278213500977,0.3616354465484619
575,182.88223153999996,802816,963.97,1394,392,4.786755884625018,0.025506206,0.26123046875,-2.0110773123800754,3910,0.0003,0.2,0.19991013407707214,-0.007554451073519886,0.41628697514533997,0.19843482971191406
575,176.22045057000003,804864,945.24,1397,393,11.346784150227904,0.00994113,0.1146484375,-2.022424142807722,3920,0.0003,0.2,2.3179662227630615,-0.006816377554787323,0.4171031415462494,0.9506007097661495
576,176.09847691000002,806912,945.57,1400,394,14.512633069604636,0.010382674,0.114794921875,-2.0254761718213556,3930,0.0003,0.2,4.061912536621094,-0.010065125822438858,0.4165639281272888,0.9430886507034302
576,181.76399062999997,808960,959.37,1403,395,31.425434505939485,0.009579837,0.11416015625,-2.0226391799747945,3940,0.0003,0.2,8.925053596496582,-0.009330984692496713,0.41618582606315613,0.8760607093572617
576,182.21975530000003,811008,956.04,1406,396,8.131738516129554,0.020765062,0.190380859375,-2.0117738135159016,3950,0.0003,0.2,5.689173221588135,-0.013494506542338058,0.41442444920539856,0.9390974938869476
576,180.06675722,813056,952.84,1410,397,11.784037064388395,0.018095892,0.213232421875,-2.008288135752082,3960,0.0003,0.2,14.862980842590332,-0.005967253870039713,0.41717585921287537,0.9127584770321846
576,181.55644326,815104,954.79,1413,398,20.712590879946948,0.011781741,0.145263671875,-2.0111040845513344,3970,0.0003,0.2,7.503077507019043,-0.007849004890886135,0.4166986346244812,0.9383100904524326
576,184.00054996999998,817152,960.41,1416,399,26.136250966787337,0.01058672,0.15107421875,-2.003492717444897,3980,0.0003,0.2,18.84174156188965,-0.010741264856187626,0.4153885245323181,0.4793333411216736
577,188.22802575999998,819200,969.48,1419,400,5.8659620305523275,0.030267037,0.335205078125,-1.963869419321418,3990,0.0003,0.2,1.5492264032363892,-0.006403679845971055,0.40851348638534546,-0.11029982566833496
577,188.35216921,821248,968.87,1422,401,4.5364508215337995,0.028285405,0.328369140625,-1.9136056151241063,4000,0.0003,0.2,0.7782564163208008,-0.0036106781597482042,0.4049568772315979,0.2596057057380676
577,188.39326251,823296,968.48,1426,402,4.000407963991165,0.0261465,0.31357421875,-1.8861394692212343,4010,0.0003,0.2,1.605341911315918,-0.008011878872639499,0.403684139251709,0.25315171480178833
577,191.39766422999998,825344,976.72,1429,403,2.1689379167277365,0.022695526,0.25849609375,-1.882375416532159,4020,0.0003,0.2,2.8530211448669434,-0.006353699968894943,0.404413640499115,0.3749200701713562
577,191.41384054999997,827392,976.44,1432,404,4.027999470476061,0.01957104,0.2318359375,-1.8787506952881814,4030,0.0003,0.2,3.890876293182373,-0.004903441501664929,0.4034537374973297,0.3510986566543579
577,191.51517167000003,829440,975.08,1435,405,5.038841135986149,0.022109322,0.22646484375,-1.8703196320682764,4040,0.0003,0.2,0.335435688495636,-0.008503418849431909,0.4028187394142151,0.20449554920196533
577,191.52565600999998,831488,974.97,1438,406,4.225957351271063,0.018657079,0.225927734375,-1.8701249796897172,4050,0.0003,0.2,3.8721930980682373,-0.006658354663522914,0.40335214138031006,0.318162202835083
578,191.61577929999999,833536,973.87,1441,407,2.8062362601049244,0.021390978,0.238916015625,-1.8605480201542377,4060,0.0003,0.2,0.5296024084091187,-0.009935438432148658,0.40013352036476135,0.5090356469154358
578,188.88135041,835584,965.54,1444,408,4.630984359793365,0.01867498,0.2408203125,-1.8576121684163809,4070,0.0003,0.2,0.33409029245376587,-0.0051009055896429345,0.4026285409927368,0.1662914752960205
578,191.28128226000004,837632,971.03,1448,409,6.919963793084025,0.024325557,0.214306640625,-1.8765898831188679,4080,0.0003,0.2,2.842073440551758,-0.013646114754374139,0.40314871072769165,0.8810586407780647
578,191.34587933,839680,970.37,1451,410,3.4108346230350435,0.026739314,0.24267578125,-1.8760194003582,4090,0.0003,0.2,1.3782967329025269,-0.008096704994386528,0.40228918194770813,0.04833567142486572
578,193.28838382,841728,972.2,1454,411,4.5420734559185805,0.02936257,0.277392578125,-1.8633166790008544,4100,0.0003,0.2,3.172408103942871,-0.010928639504709282,0.4021753668785095,0.35673898458480835
578,195.88541872,843776,977.17,1457,412,4.460034375824034,0.030273816,0.252099609375,-1.8674139596521855,4110,0.0003,0.2,0.9907485246658325,-0.007237470641848631,0.40176963806152344,0.3636120557785034
579,198.42589692000004,845824,981.09,1460,413,36.25927219539881,0.009086287,0.087939453125,-1.85676699988544,4120,0.0003,0.2,16.293073654174805,-0.010519931133603676,0.40149545669555664,0.9318156614899635
579,202.03784532000006,847872,989.84,1463,414,24.99222773499787,0.014893753,0.16162109375,-1.8525903064757585,4130,0.0003,0.2,13.897021293640137,-0.011912927002413198,0.4008493721485138,0.8620332628488541
579,197.86126091000003,849920,979.67,1467,415,4.2461048839613795,0.030399442,0.289501953125,-1.8496416233479978,4140,0.0003,0.2,5.938291549682617,-0.008470804465468973,0.40195325016975403,0.03903758525848389
579,204.34870617,851968,993.8,1470,416,33.58193287402391,0.01288931,0.13857421875,-1.8528475612401962,4150,0.0003,0.2,15.18661117553711,-0.010447459472925403,0.40226829051971436,0.9294469952583313
579,198.75091125999998,854016,980.69,1473,417,5.3939031679183245,0.034920096,0.27763671875,-1.8541683357208967,4160,0.0003,0.2,1.8689355850219727,-0.006139854268985801,0.40168139338493347,0.3956525921821594
579,196.85517462000004,856064,975.55,1476,418,13.92734468113631,0.016448203,0.1642578125,-1.8477250751107932,4170,0.0003,0.2,9.524553298950195,-0.00946996140119154,0.40034985542297363,0.9463329762220383
579,196.91759268,858112,974.78,1479,419,21.44805424772203,0.022175275,0.245361328125,-1.850323498249054,4180,0.0003,0.2,1.0875486135482788,-0.007761969666171353,0.40146511793136597,0.9059964269399643
579,196.98238244000004,860160,974.21,1483,420,2.4255693895742296,0.03465141,0.354541015625,-1.8335926312953235,4190,0.0003,0.2,0.08019911497831345,-0.014969855517847463,0.39679086208343506,0.3966573476791382
580,198.73048377000003,862208,974.66,1486,421,4.1158256236929445,0.033750057,0.297607421875,-1.829845778644085,4200,0.0003,0.2,0.20627263188362122,-0.011672408913727849,0.4010102152824402,0.39878517389297485
580,198.83574457000003,864256,973.44,1489,422,4.950310764461756,0.025711186,0.257275390625,-1.843801061064005,4210,0.0003,0.2,0.38160979747772217,-0.005719101111753844,0.4009530544281006,0.3760218620300293
580,191.26073793999996,866304,949.65,1492,423,4.965700839646161,0.028143799,0.273193359375,-1.8509646993130446,4220,0.0003,0.2,4.355836868286133,-0.007122206001076848,0.40131932497024536,0.15116822719573975
580,191.29582126000003,868352,949.16,1495,424,8.145067727286369,0.011727712,0.155029296875,-1.861698952689767,4230,0.0003,0.2,0.7165831923484802,-0.008244758326327428,0.40376919507980347,0.8524359315633774
580,189.37550620000005,870400,946.23,1498,425,6.269338039495051,0.020433303,0.226513671875,-1.871404442563653,4240,0.0003,0.2,0.507183849811554,-0.011162068421253935,0.4031943380832672,0.6041847467422485
580,192.07197465000004,872448,952.61,1502,426,5.183043236285448,0.01865426,0.186376953125,-1.8719294145703316,4250,0.0003,0.2,4.946290016174316,-0.010050176420190838,0.40567588806152344,0.9778944719582796
580,192.20279817,874496,951.45,1505,427,4.494234763365239,0.028830737,0.28134765625,-1.875747174397111,4260,0.0003,0.2,2.1746163368225098,-0.009469458220701199,0.4040801525115967,0.14040511846542358
581,192.25837862,876544,951.25,1508,428,4.66851549455896,0.02042574,0.271484375,-1.8741175994277,4270,0.0003,0.2,4.019801616668701,-0.0040803096519084646,0.40571844577789307,0.1253156065940857
581,188.42942866,878592,940.04,1511,429,4.74086311343126,0.023211323,0.292041015625,-1.8936477076262235,4280,0.0003,0.2,4.590239524841309,-0.009718427489860914,0.4082512855529785,0.17026281356811523
581,186.51803121,880640,936.67,1514,430,14.180233700573444,0.010614859,0.1296875,-1.9050631046295166,4290,0.0003,0.2,12.61068344116211,-0.009999185014748946,0.4079573154449463,0.8771861344575882
581,194.05384038,882688,954.47,1518,431,6.852823724597693,0.027310807,0.275927734375,-1.9058203283697366,4300,0.0003,0.2,3.654294490814209,-0.0126296396862017,0.40865030884742737,0.8993481770157814
581,195.82823024,884736,956.09,1521,432,4.666862112283707,0.033285804,0.293798828125,-1.931185854971409,4310,0.0003,0.2,4.593962669372559,-0.007845626850030384,0.41091597080230713,0.07843214273452759
581,194.77465132,886784,949.86,1524,433,6.140610461402685,0.023829691,0.23671875,-1.9219502691179513,4320,0.0003,0.2,4.616847038269043,-0.012325736635830253,0.4071315824985504,0.912144348025322
581,194.88531228000002,888832,948.76,1527,434,5.897908637300134,0.026840333,0.2615234375,-1.9237417723983525,4330,0.0003,0.2,2.1379833221435547,-0.006654055105173029,0.41026800870895386,0.9147291630506516
582,195.02719815999998,890880,947.46,1530,435,4.4680355445016176,0.021885615,0.26337890625,-1.9511459860950708,4340,0.0003,0.2,0.39549270272254944,-0.010805038806574884,0.4107295274734497,0.26527267694473267
582,195.11928172,892928,946.99,1533,436,4.621362765226513,0.02582965,0.29208984375,-1.9658481609076262,4350,0.0003,0.2,1.8266569375991821,-0.0106909871858079,0.41247302293777466,0.33389538526535034
582,195.2116628,894976,946.49,1536,437,4.770354372728616,0.026739616,0.271728515625,-1.9643852092325687,4360,0.0003,0.2,3.977994441986084,-0.009688315964740467,0.4107844829559326,0.2907019853591919
582,195.36789864000005,897024,946.24,1539,438,2.1459175531286747,0.03142861,0.240380859375,-1.9490906774997712,4370,0.0003,0.2,0.10313484072685242,-0.01068186137417797,0.41004234552383423,0.3019358515739441
582,195.60086733,899072,944.34,1543,439,3.2759058840572832,0.021544777,0.232958984375,-1.9520034540444613,4380,0.0003,0.2,2.478090286254883,-0.009643437594058923,0.41035783290863037,0.5469417572021484
582,202.72648098,901120,961.1,1546,440,7.620420448668301,0.0127177015,0.153515625,-1.941349545493722,4390,0.0003,0.2,2.44675350189209,-0.008929238343262114,0.40921902656555176,0.9064306989312172
582,206.90631836,903168,970.4,1549,441,5.623398338537664,0.018001005,0.26806640625,-1.9495694141834974,4400,0.0003,0.2,4.140164852142334,-0.0068461313901934774,0.41079485416412354,0.2733538746833801
583,206.99084881000002,905216,969.11,1552,442,10.82354389950633,0.017697504,0.1802734375,-1.954902646318078,4410,0.0003,0.2,5.835084915161133,-0.010983333975309506,0.41038310527801514,0.839920312166214
583,211.05579307,907264,979.17,1555,443,3.042053837608546,0.02284695,0.249609375,-1.9245017934590578,4420,0.0003,0.2,0.5290408730506897,-0.01300222666177433,0.4046115577220917,0.9817510638386011
583,213.72415407999998,909312,983.78,1559,444,5.143283134792,0.027388327,0.288232421875,-1.9087316527962686,4430,0.0003,0.2,5.073824405670166,-0.011089672666275873,0.4057970643043518,0.3196451663970947
583,218.34829881999997,911360,990.26,1562,445,5.504230858199298,0.019423675,0.268408203125,-1.914360685646534,4440,0.0003,0.2,3.3526275157928467,-0.008951062997221015,0.40627196431159973,0.32682955265045166
583,218.53224632,913408,988.63,1565,446,5.170125447865575,0.031650264,0.29228515625,-1.9155885338783265,4450,0.0003,0.2,1.5137403011322021,-0.008260193065507338,0.4074866771697998,0.2446221113204956
583,210.88924467000004,915456,965.08,1568,447,5.642522713728249,0.02690385,0.232080078125,-1.9157061468809844,4460,0.0003,0.2,4.502983093261719,-0.005303312024625484,0.40688109397888184,0.16100841760635376
583,208.75237626,917504,959.04,1572,448,12.463034441880882,0.010561902,0.111669921875,-1.9211694229394198,4470,0.0003,0.2,4.093389987945557,-0.014849502089782618,0.4086034893989563,0.9451877027750015
583,200.67561813,919552,939.1,1575,449,9.815260298550129,0.020157425,0.224072265625,-1.930137026309967,4480,0.0003,0.2,3.0964746475219727,-0.010337762863491662,0.40870654582977295,0.8995271921157837
583,198.60840817999997,921600,936.4,1578,450,31.777413215488195,0.008289002,0.087109375,-1.9373456824570894,4490,0.0003,0.2,9.492459297180176,-0.010617655148962513,0.410287469625473,0.9346019476652145
584,198.78773090999996,923648,934.54,1581,451,18.765521001815795,0.026753874,0.205224609375,-1.9496825225651264,4500,0.0003,0.2,0.8497121334075928,-0.007658854861801956,0.4101004898548126,0.9590177983045578
584,195.58411887999998,925696,924.49,1584,452,5.315155069809407,0.027025903,0.296826171875,-1.9393853813409805,4510,0.0003,0.2,2.5572009086608887,-0.007051619124831631,0.4090329706668854,-0.11383867263793945
584,194.66316588,927744,920.01,1587,453,9.636589725874364,0.01816409,0.207373046875,-1.9535250205546617,4520,0.0003,0.2,2.2543091773986816,-0.00672920071228873,0.4126363694667816,0.9362446963787079
584,194.84123675000004,929792,918.43,1590,454,7.689402250945568,0.030848766,0.26845703125,-1.9633636496961118,4530,0.0003,0.2,3.172362804412842,-0.013356364436913282,0.4108598232269287,0.9001844301819801
584,194.87665088000003,931840,918.02,1594,455,4.87861344772391,0.03369847,0.344775390625,-1.9799185819923877,4540,0.0003,0.2,3.5108890533447266,-0.005702322621073108,0.4133908450603485,0.10317164659500122
584,192.98382407,933888,914.31,1597,456,2.8988784255925566,0.02875847,0.319677734375,-1.9874986331909894,4550,0.0003,0.2,0.16363106667995453,-0.005228107920265757,0.41300487518310547,0.05031013488769531
584,196.45424099999997,935936,923.75,1600,457,25.479773800447582,0.017688014,0.197216796875,-1.9845984820276499,4560,0.0003,0.2,7.608144283294678,-0.007260471730842255,0.412757933139801,0.8471301048994064
584,202.50486133,937984,939.59,1603,458,2.6767860021442176,0.025899572,0.2669921875,-2.0090153742581607,4570,0.0003,0.2,0.2081851363182068,-0.008876122295623646,0.41759559512138367,0.3343573808670044
585,206.46199083000002,940032,950.26,1606,459,4.7234010230749846,0.021304399,0.247802734375,-2.0411611542105677,4580,0.0003,0.2,3.3662827014923096,-0.008373374890652485,0.4209255576133728,0.2554265260696411
585,209.10284035,942080,957.28,1609,460,5.024879879830405,0.02184322,0.262646484375,-2.036491075158119,4590,0.0003,0.2,2.9426629543304443,-0.008640866656787694,0.41925370693206787,0.3619328737258911
